filename,speaker,task,clarity,ND,word,vowel,appendix,appendix_start,appendix_end,appendix_dur,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,p0_id,p0prominence,a1p0_h1,a1p0_h2,a1p0_h3,a1p0,a1p0_compensated,freq_p1,amp_p1,a1p1,a1p1_compensated,a3p0,vwl_amp_rms,vwl_duration,timepoint,point_time,point_vwlpct,attempted_fix,status,errorflag,freq_a1,f0_pitch
Celine_lectureCS_11025,Celine,lecture,clear,hi,divan,ɑ̃,none,0,0,0,424,48.11,317,1368,28.5,261,3113,14.57,533,237,48.11,452,42.37,32.75,48.11,237,H1,5.74,0,5.74,15.35631,0,2.25981,904,29.43,18.68,20.70501,-33.53593,0.0745616244,155,1,81.166978,6.43,None,Auto,None,237,228
Celine_lectureCS_11025,Celine,lecture,clear,hi,bouquin,ɛ̃,none,0,0,0,582,40.62,324,1913,29,116,2982,16.33,367,237,48.19,474,40.62,31.62,48.19,237,H1,7.57,-7.57,0,8.99509,-7.57,-5.40736,947,29.06,11.56,13.47694,-31.85869,0.051174952,117,1,84.086913,8.58,None,Auto,None,474,242
Celine_lectureCS_11025,Celine,lecture,clear,lo,citron,ɔ̃,none,0,0,0,455,45.76,224,769,32.86,553,2214,4.41,871,237,45.76,495,42.43,32.86,45.76,237,H1,3.33,0,3.33,12.89792,0,2.34538,991,19.4,26.36,27.69544,-41.35362,0.0386829367,119,1,96.712124,8.41,None,Auto,None,237,246
Celine_lectureCS_11025,Celine,lecture,clear,hi,entente,ɑ̃,n,81.61430002,81.63313876,0.019,692,36.93,558,1232,32.1,313,3134,7.64,571,258,48.27,517,36.93,35.9,48.27,258,H1,11.34,-11.34,0,1.02895,-11.34,-9.20658,1034,32.1,4.83,8.2377,-40.62922,0.0549200006,157,1,102.750979,6.39,None,Auto,None,517,255
Celine_lectureCS_11025,Celine,lecture,clear,hi,poussin,ɛ̃,none,0,0,0,701,43.55,188,1380,32.92,172,3201,11.72,318,258,47.02,517,43.55,40.32,47.02,258,H1,3.48,-3.47,0,3.22997,-3.47,-1.28808,1034,32.18,11.37,14.42408,-35.29783,0.0502739004,159,1,141.866367,6.29,None,Auto,None,517,260
Celine_lectureCS_11025,Celine,lecture,clear,lo,voisin,ɛ̃,none,0,0,0,850,38.84,442,1421,35.17,182,3041,1.76,2476,237,47.09,474,35.63,38.84,47.09,237,H1,11.46,-8.25,3.21,0.00294,-8.25,-6.15466,947,36.18,2.66,6.19884,-45.32714,0.0726888988,118,1,193.949562,8.49,None,Auto,None,711,235
Celine_lectureCS_11025,Celine,lecture,clear,lo,plafond,ɔ̃,none,0,0,0,405,48.61,282,949,31.35,594,2193,11.19,697,258,48.61,517,41.61,31.35,48.61,258,H1,7,0,7,17.26345,0,2.38976,1012,27.87,20.74,22.58997,-37.42267,0.047364947,135,1,256.171893,7.39,None,Auto,None,258,256
Celine_lectureCS_11025,Celine,lecture,clear,hi,montant,ɑ̃,none,0,0,0,723,40.52,296,1340,30.47,315,3266,16.23,281,258,49.73,517,40.52,39.43,49.73,258,H1,9.22,-9.21,0,1.08826,-9.21,-7.04819,991,33.06,7.46,10.52772,-33.49805,0.0723050879,137,1,295.200151,7.29,None,Auto,None,517,253
Celine_lectureCS_11025,Celine,lecture,clear,hi,machin,ɛ̃,none,0,0,0,635,40.67,303,1666,30.05,226,3215,19.25,525,258,47.85,517,40.67,39.66,47.85,258,H1,7.18,-7.18,0,1.00589,-7.18,-4.99765,1034,27.89,12.78,14.98293,-28.59611,0.0734554592,129,1,320.22449,7.76,None,Auto,None,517,259
Celine_lectureCS_11025,Celine,lecture,clear,hi,bouchon,ɔ̃,none,0,0,0,366,47.72,288,1007,25.84,648,2273,10.05,827,258,47.72,495,39.05,29.9,47.72,258,H1,8.67,0,8.67,17.81945,0,2.39193,991,24.98,22.74,24.62191,-37.66815,0.058995826,122,1,335.030215,8.21,None,Auto,None,258,248
Celine_lectureCS_11025,Celine,lecture,clear,lo,sultan,ɑ̃,none,0,0,0,600,45.94,164,1498,19.02,986,3316,9.2,1010,258,48.88,538,45.94,38.51,48.88,258,H1,2.93,-2.94,0,7.42679,-2.94,-0.70815,861,23.98,21.96,24.1554,-39.67996,0.072598583,154,1,339.245886,6.48,None,Auto,None,538,270
Celine_lectureCS_11025,Celine,lecture,clear,lo,buisson,ɔ̃,none,0,0,0,475,49.26,286,1180,30.46,371,2858,-1.4,935,258,49.26,517,42.95,36.37,49.26,258,H1,6.31,0,6.31,12.89011,0,2.31449,1034,30.46,18.8,21.80086,-50.66062,0.0564207305,142,1,368.278651,7.02,None,Auto,None,258,266
Celine_lectureCS_11025,Celine,lecture,clear,lo,soupcon,ɔ̃,none,0,0,0,457,50.09,188,972,28.91,733,3129,8.69,1466,280,50.09,538,44.88,28.91,50.09,280,H1,5.21,0,5.21,21.18031,0,2.51911,1034,17,33.09,34.76445,-41.40455,0.0620461221,156,1,372.053966,6.41,None,Auto,None,280,273
Celine_lectureCS_11025,Celine,lecture,clear,lo,beguin,ɛ̃,none,0,0,0,393,50.09,154,2667,23.41,163,3535,14.25,615,258,50.09,495,41.35,19.22,50.09,258,H1,8.74,0,8.74,30.87093,0,2.58541,1012,17.09,33,34.34995,-35.8373,0.067852787,248,1,401.554448,4.03,None,Auto,None,258,251
Celine_lectureCS_11025,Celine,lecture,clear,hi,satin,ɛ̃,none,0,0,0,652,38.04,701,1329,33.91,453,2796,-0.85,1245,258,48.45,538,36.86,38.04,48.45,258,H1,11.59,-10.41,1.18,0.0039,-10.41,-8.30878,861,26.42,11.62,14.07207,-49.30298,0.0473040892,150,1,405.262061,6.69,None,Auto,None,818,269
Celine_lectureCS_11025,Celine,lecture,clear,lo,cadence,ɑ̃,n,314.1883388,314.2130647,0.025,545,49.58,56,1586,30.65,64,3242,14.89,135,280,47.98,560,49.58,31.57,47.98,280,H1,9.8,1.6,0,18.0063,1.6,3.9859,1034,16.24,33.34,35.46222,-33.08709,0.052407492,235,1,444.389223,4.26,None,Auto,None,560,274
Celine_lectureCS_11025,Celine,lecture,clear,lo,festin,ɛ̃,none,0,0,0,700,41.72,217,1366,29.14,284,3225,14.39,154,258,46.58,495,41.72,39.66,46.58,258,H1,4.86,-4.86,0,2.06398,-4.86,-2.68063,1012,31.67,10.05,13.00869,-32.18835,0.0456554806,142,1,455.450835,7.05,None,Auto,None,495,253
Celine_lectureCS_11025,Celine,lecture,clear,hi,talon,ɔ̃,none,0,0,0,521,52.98,280,1201,22.93,1244,2667,12.11,518,280,52.98,581,45.61,36.59,52.98,280,H1,7.37,0,7.37,16.39489,0,2.309,861,36.59,16.39,18.15685,-40.87051,0.0860987539,145,1,550.938086,6.89,None,Auto,None,280,286
Celine_lectureCS_11025,Celine,lecture,clear,hi,patins,ɛ̃,none,0,0,0,754,43.58,119,1515,27.41,357,3278,13.53,489,280,50.4,560,43.2,43.58,50.4,280,H1,7.2,-6.82,0.38,-0.00405,-6.82,-4.62987,861,41.07,2.51,6.83543,-36.86684,0.0595940075,213,1,557.884715,4.69,None,Auto,None,840,279
Celine_lectureCS_11025,Celine,lecture,clear,lo,frangin,ɛ̃,none,0,0,0,719,44.49,218,1561,28.81,551,3352,26.02,135,258,48.87,495,41.91,44.49,48.87,258,H1,6.96,-4.38,2.58,0.00223,-4.38,-2.219,1012,33.13,11.36,13.91712,-22.85252,0.0814045819,150,1,561.507553,6.69,None,Auto,None,754,253
Celine_lectureCS_11025,Celine,lecture,clear,lo,vaccin,ɛ̃,none,0,0,0,774,41.84,274,1370,34.34,203,3254,10.68,577,258,48.79,517,39.59,41.84,48.79,258,H1,9.19,-6.95,2.25,-0.00161,-6.95,-4.80232,1034,33.18,8.66,12.05875,-38.11434,0.0528541085,110,1,587.472029,9.13,None,Auto,None,775,259
Celine_lectureCS_11025,Celine,lecture,clear,lo,bouton,ɔ̃,none,0,0,0,480,50.16,335,1242,24.33,696,3552,11.9,1466,258,50.16,495,41.83,35.65,50.16,258,H1,8.33,0,8.33,14.51021,0,2.26319,1012,24.33,25.83,27.8876,-38.25841,0.0637778696,108,1,598.737924,9.28,None,Auto,None,258,254
Celine_lectureCS_11025,Celine,lecture,clear,lo,cinquante,ɑ̃,n,420.800051,420.8165349,0.016,445,52.22,1094,1053,41.5,224,3437,9.6,451,258,52.22,517,40.33,41.5,52.22,258,H1,11.89,0,11.89,10.71727,0,2.02709,1034,40.85,11.37,16.47752,-42.62184,0.073733657,198,1,602.200651,5.06,None,Auto,None,258,261
Celine_lectureCS_11025,Celine,lecture,clear,hi,marron,ɔ̃,none,0,0,0,418,50.77,179,1024,31.66,567,2068,2.05,3065,258,50.77,517,45.4,31.66,50.77,258,H1,5.37,0,5.37,19.11277,0,2.51489,1034,27.4,23.37,25.48804,-48.72043,0.0804137249,143,1,609.196125,6.99,None,Auto,None,258,257
Celine_lectureCS_11025,Celine,lecture,clear,hi,couvent,ɑ̃,none,0,0,0,450,48.14,76,1108,33.95,145,2415,-0.86,1291,237,47.62,474,48.14,27.59,47.62,237,H1,10.54,0.52,0,20.55461,0.52,2.93782,926,33.95,14.19,17.58897,-48.47831,0.0951771929,131,1,612.779538,7.62,None,Auto,None,474,235
Celine_lectureCS_11025,Celine,lecture,clear,hi,etang,ɑ̃,none,0,0,0,656,43.19,288,1348,32.83,255,3552,10.62,737,258,50.57,538,43.19,41.17,50.57,258,H1,7.38,-7.38,0,2.01931,-7.38,-5.19139,861,24.19,19,21.82844,-39.94619,0.0622894256,122,1,627.413948,8.21,None,Auto,None,538,266
Celine_lectureCS_11025,Celine,lecture,clear,hi,parrain,ɛ̃,none,0,0,0,781,44.81,233,1429,35.23,197,3886,14.5,556,258,50.76,538,38.73,44.81,50.76,258,H1,12.03,-5.95,6.08,0.00438,-5.95,-3.80389,1034,29.1,15.71,18.98701,-36.26089,0.0697811238,139,1,635.042876,7.2,None,Auto,None,797,264
Celine_lectureCS_11025,Celine,lecture,clear,lo,ruban,ɑ̃,none,0,0,0,455,49.55,38,1244,32.49,126,2862,18.45,223,237,47.8,495,49.55,25.4,47.8,237,H1,12.95,1.75,0,24.1522,1.75,4.15581,969,25.72,23.83,26.59858,-29.35109,0.0885336378,177,1,642.388045,5.64,None,Auto,None,495,246
Celine_lectureCS_11025,Celine,lecture,clear,hi,macon,ɔ̃,none,0,0,0,414,48.62,335,1082,27.96,782,2856,-6.82,3464,258,48.62,538,38.5,31.92,48.62,258,H1,10.12,0,10.12,16.69514,0,2.2977,1034,16.98,31.64,33.41415,-55.43845,0.056025124,120,1,649.913948,8.33,None,Auto,None,258,265
Celine_lectureCS_11025,Celine,lecture,clear,lo,donjon,ɔ̃,none,0,0,0,414,50.92,310,813,42.23,530,2163,19.47,189,280,50.92,538,44.12,36.47,50.92,280,H1,6.8,0,6.8,14.45252,0,2.43342,861,18.82,32.1,34.02337,-31.45012,0.085503667,127,1,670.648959,7.9,None,Auto,None,280,270
Celine_lectureCS_11025,Celine,lecture,clear,hi,savant,ɑ̃,none,0,0,0,894,38.9,465,1019,38.9,532,3180,10.28,606,215,46.57,452,36.1,36.8,46.57,215,H1,10.47,-7.67,2.8,2.10347,-7.67,-5.58326,904,38.9,0,3.99375,-36.28507,0.0633244916,92,1,710.68154,10.89,None,Auto,None,904,226
Chloe_lecture_11025,Chloe,lecture,normal,lo,servante,ɑ̃,n,16.2064368,16.25942078,0.053,360,43.33,569,1032,21.25,559,2734,11.73,176,172,44.96,345,36.41,30.12,44.96,172,H1,8.55,-1.63,6.92,13.2063,-1.63,0.41588,861,22.81,20.52,22.63502,-33.23056,0.0475158755,206,1,12.216999,4.86,None,Auto,None,194,170
Chloe_lecture_11025,Chloe,lecture,normal,lo,diamant,ɑ̃,n,39.8094001,39.85649697,0.047,458,41.92,175,1114,24.04,469,2411,12.91,128,172,44.11,323,41.92,41.31,44.11,172,H1,2.19,-2.19,0,0.60615,-2.19,-0.0259,991,24.04,17.88,20.46886,-31.20433,0.0691767409,119,1,31.466966,8.38,None,Auto,None,323,166
Chloe_lecture_11025,Chloe,lecture,normal,lo,refrain,ɛ̃,n,46.59797394,46.64153854,0.044,500,43.51,222,1230,32.86,88,2424,13.41,158,237,42.2,474,43.51,26,42.2,237,H1,9.41,1.31,0,17.50864,1.31,3.58105,947,28.88,14.63,17.45297,-28.78862,0.0497793435,78,1,36.889587,12.77,None,Auto,None,474,240
Chloe_lecture_11025,Chloe,lecture,normal,hi,coton,ɔ̃,n,49.74437056,49.79029,0.046,454,49.45,48,919,32.09,229,2524,11.97,93,215,40.48,452,49.45,30.88,40.48,215,H1,13.77,8.97,0,18.56708,8.97,11.31063,883,32.09,17.36,21.68204,-28.51463,0.0479564961,94,1,39.601576,10.64,None,Auto,None,452,227
Chloe_lecture_11025,Chloe,lecture,normal,hi,savon,ɔ̃,n,72.49225097,72.54582366,0.054,228,39.87,239,1864,6.67,355,2920,5.55,543,215,39.87,409,20.26,7.31,39.87,215,H1,19.61,0,19.61,32.5577,0,2.21528,904,5.66,34.21,35.58962,-34.31661,0.0374618242,93,1,58.601345,10.77,None,Auto,None,215,213
Chloe_lecture_11025,Chloe,lecture,normal,hi,divan,ɑ̃,n,82.4808876,82.52150865,0.041,508,42.2,190,1152,29.45,224,2869,4.27,868,194,45.12,388,42.2,40.91,45.12,194,H1,2.91,-2.92,0,1.28976,-2.92,-0.74228,926,29.65,12.55,15.53878,-40.84514,0.044902409,75,1,66.956004,13.25,None,Auto,None,388,187
Chloe_lecture_11025,Chloe,lecture,normal,hi,bouquin,ɛ̃,n,85.72743281,85.78689261,0.059,461,38.98,114,2056,19.67,359,2966,20.11,368,86,23.88,194,41.59,38.61,41.59,194,H2,10.35,15.1,-2.61,0.3728,-2.61,-0.39899,883,19.32,19.66,21.25544,-21.47809,0.0472170551,98,1,69.579083,10.22,None,Auto,None,495,98
Chloe_lecture_11025,Chloe,lecture,normal,lo,citron,ɔ̃,n,98.82951628,98.85424214,0.025,499,45.4,116,2528,18.73,221,2654,12.76,1886,108,23.66,215,44.38,39.87,44.38,215,H2,12.61,21.74,1.02,5.53124,1.02,3.24228,883,25.36,20.04,21.64865,-31.61804,0.0395922341,81,1,80.519288,12.33,None,Auto,None,431,108
Chloe_lecture_11025,Chloe,lecture,normal,hi,entente,ɑ̃,n,105.6153579,105.6383176,0.023,528,37.55,219,1179,25.87,298,2734,16.99,209,194,44.3,366,36.62,37.55,44.3,194,H1,7.68,-6.75,0.93,-0.00233,-6.75,-4.59053,926,27,10.55,13.31135,-27.31484,0.0490943337,180,1,85.612332,5.55,None,Auto,None,560,186
Chloe_lecture_11025,Chloe,lecture,normal,hi,poussin,ɛ̃,n,148.2282474,148.2853523,0.057,640,36.79,401,1600,33.88,186,3033,21.74,294,194,43.41,409,43.95,36.13,43.41,194,H1,4.18,-6.62,-7.16,0.65663,-6.62,-4.5328,1012,32.99,3.8,6.09017,-21.67243,0.041862072,97,1,118.201513,10.28,None,Auto,None,818,201
Chloe_lecture_11025,Chloe,lecture,normal,lo,voisin,ɛ̃,n,204.1815012,204.2256545,0.044,488,41.41,153,1503,28.69,178,2489,14.79,298,172,41.3,345,41.41,39.47,41.41,345,H2,1.02,0.11,0,1.9438,0,2.85244,883,29.74,11.67,13.62895,-26.62294,0.0393573974,82,1,158.945236,12.25,None,Auto,None,345,174
Chloe_lecture_11025,Chloe,lecture,normal,lo,plafond,ɔ̃,n,268.9694636,269.0100846,0.041,535,38.4,206,1330,9.92,1388,2563,17.92,948,172,41.36,366,38.4,36.43,41.36,172,H1,2.96,-2.96,0,1.97074,-2.96,-0.85157,904,21.63,16.77,18.48942,-23.43699,0.0317955022,95,1,207.483265,10.58,None,Auto,None,366,176
Chloe_lecture_11025,Chloe,lecture,normal,hi,montant,ɑ̃,n,307.5101513,307.5501836,0.04,393,39.82,262,1246,17.91,353,2740,6.29,1076,194,43.88,366,36.07,31.99,43.88,194,H1,7.8,-4.06,3.75,7.82632,-4.06,-1.83955,926,22.49,17.33,19.55394,-37.59201,0.0488845996,128,1,236.639912,7.84,None,Auto,None,215,188
Chloe_lecture_11025,Chloe,lecture,normal,hi,machin,ɛ̃,c,332.2284753,332.2708625,0.042,523,37.89,316,1485,19.78,347,2507,11.89,1382,237,41.57,474,37.89,29.29,41.57,237,H1,3.68,-3.68,0,8.59819,-3.68,-1.47817,947,26.27,11.62,13.68793,-29.67821,0.0506673523,95,1,255.809502,10.52,None,Auto,None,474,243
Chloe_lecture_11025,Chloe,lecture,normal,hi,bouchon,ɔ̃,n,346.7585195,346.8026728,0.044,363,46.55,115,954,24.79,372,2696,3.89,415,215,46.55,409,41.67,25.7,46.55,215,H1,4.88,0,4.88,20.85392,0,2.51049,991,18.97,27.58,30.28728,-42.66433,0.0487913357,83,1,266.256069,12.08,None,Auto,None,215,208
Chloe_lecture_11025,Chloe,lecture,normal,lo,sultan,ɑ̃,n,350.4273581,350.4638582,0.037,505,39.42,177,1489,25.35,202,2797,13.43,413,129,28.13,172,44.31,24.16,44.31,172,H2,18.17,11.29,-4.89,15.25973,-4.89,-2.75954,883,27.41,12.01,14.02494,-30.87875,0.0440875393,131,1,268.998664,7.61,None,Auto,Shallow,538,89
Chloe_lecture_11025,Chloe,lecture,normal,lo,buisson,ɔ̃,n,378.2334818,378.2717481,0.038,410,38.36,60,1376,11.91,441,2703,-6.01,1334,108,30.14,194,40.76,36.67,40.76,194,H2,7.36,8.22,-2.4,1.68859,-2.4,-0.09992,861,9.35,29.01,30.84648,-46.76737,0.0333846998,145,1,290.464177,6.9,None,Auto,None,474,93
Chloe_lecture_11025,Chloe,lecture,normal,lo,soupcon,ɔ̃,c,381.9192018,381.9792503,0.06,436,42.11,181,844,34.78,172,2526,9.81,120,215,42.11,431,40.4,34.78,42.11,215,H1,1.72,0,1.71,7.32547,0,2.32973,1012,22.89,19.22,21.51174,-32.30154,0.0364739806,70,1,293.215793,14.31,None,Auto,None,215,248
Chloe_lecture_11025,Chloe,lecture,normal,lo,beguin,ɛ̃,n,410.6881341,410.7234568,0.035,340,47.22,104,2383,14.87,472,3187,20.69,199,194,47.22,366,42.99,19.33,47.22,194,H1,4.23,0,4.23,27.89223,0,2.4303,861,12.92,34.3,35.63217,-26.52543,0.0628575186,130,1,314.016032,7.67,None,Auto,None,194,186
Chloe_lecture_11025,Chloe,lecture,normal,hi,satin,ɛ̃,n,414.80053,414.8546914,0.054,655,33.36,518,1675,26.24,199,2607,10.54,496,172,45.63,323,36.26,33.36,45.63,172,H1,9.37,-12.27,-2.9,0.00486,-12.27,-10.21488,861,29.32,4.04,6.36775,-35.09152,0.0327048816,115,1,316.569938,8.72,None,Auto,None,495,167
Chloe_lecture_11025,Chloe,lecture,normal,lo,cadence,ɑ̃,n,456.9801549,456.9966388,0.016,341,42.62,146,1851,14.75,207,3051,6.57,496,194,42.62,388,35.86,25.31,42.62,194,H1,6.76,0,6.76,17.31452,0,2.38341,904,6.8,35.82,37.3005,-36.04853,0.0369492106,219,1,345.811735,4.57,None,Auto,None,194,187
Chloe_lecture_11025,Chloe,lecture,normal,lo,festin,ɛ̃,n,468.835798,468.8558142,0.02,576,28.64,432,1876,19.14,313,3124,8.16,597,215,32.8,409,28.64,26.71,32.8,215,H1,4.16,-4.16,0,1.9326,-4.16,-2.0498,947,15.86,12.78,14.68313,-24.63977,0.0324513488,145,1,353.784518,6.88,None,Auto,None,409,177
Chloe_lecture_11025,Chloe,lecture,normal,hi,talon,ɔ̃,n,571.1856327,571.2191892,0.034,380,37.61,119,1239,13.61,698,2463,12.19,267,108,25.22,194,45.16,32.13,45.16,194,H2,16.49,12.39,-7.55,5.48288,-7.55,-5.2168,883,17.22,20.39,22.16565,-32.97277,0.0464128006,144,1,425.516189,6.93,None,Auto,Shallow,388,97
Chloe_lecture_11025,Chloe,lecture,normal,hi,patins,ɛ̃,n,578.4976356,578.574168,0.077,685,36.35,234,1816,27.82,144,2685,18.13,164,194,43.98,366,34.83,36.19,43.98,194,H1,9.15,-7.63,1.52,0.16123,-7.63,-5.53965,926,24.84,11.51,13.97717,-25.84747,0.0334518345,74,1,430.669426,13.44,None,Auto,None,754,186
Chloe_lecture_11025,Chloe,lecture,normal,lo,frangin,ɛ̃,n,582.192672,582.2568415,0.064,461,36.96,231,1707,19.35,1103,2675,8.57,189,172,44.58,345,34.53,36.96,44.58,172,H1,10.05,-7.62,2.43,0.00027,-7.62,-5.48484,861,17.48,19.48,21.10307,-36.01377,0.0382073237,129,1,433.262715,7.77,None,Auto,None,517,170
Chloe_lecture_11025,Chloe,lecture,normal,lo,vaccin,ɛ̃,c,607.9579006,607.9955781,0.038,612,25.36,480,1502,23.57,440,2445,9.47,797,108,28.42,194,41.86,32.91,41.86,194,H2,11.19,-3.06,-16.5,-7.55453,-16.5,-14.41798,861,29.26,-3.9,-1.62991,-32.39071,0.03539088,99,1,450.848212,10.1,None,Auto,None,538,94
Chloe_lecture_11025,Chloe,lecture,normal,lo,bouton,ɔ̃,n,619.2983567,619.3413326,0.043,370,45.14,229,800,26.37,383,2794,4.53,256,194,45.14,388,40.18,31.79,45.14,194,H1,4.96,0,4.96,13.35367,0,2.29351,947,18.53,26.61,28.39831,-40.61465,0.0390365728,147,1,458.129408,6.8,None,Auto,None,194,195
Chloe_lecture_11025,Chloe,lecture,normal,lo,cinquante,ɑ̃,n,622.9901359,623.0372328,0.047,551,38.55,197,1050,30.5,127,2608,4.2,706,86,18.05,194,43.06,29.83,43.06,194,H2,21.79,20.5,-4.51,8.72392,-4.51,-2.3492,926,33.56,4.99,9.55224,-38.85828,0.0294909213,190,1,460.272835,5.26,None,Auto,Shallow,560,91
Chloe_lecture_11025,Chloe,lecture,normal,hi,marron,ɔ̃,c,630.1018449,630.1483531,0.047,418,43.18,802,631,43.18,976,2560,9.93,198,215,42.39,431,43.18,32.51,42.39,215,H1,5.73,0.79,0,10.67499,0.79,2.80218,861,20.2,22.98,24.15068,-32.46424,0.0446502151,108,1,465.099732,9.27,None,Auto,None,431,213
Chloe_lecture_11025,Chloe,lecture,normal,hi,couvent,ɑ̃,n,633.7064165,633.7352634,0.029,421,40.39,173,1297,20.84,286,2829,9.49,330,194,41.81,388,40.39,31.92,41.81,194,H1,1.41,-1.42,0,8.47297,-1.42,0.82638,947,23.51,16.88,19.13554,-32.32287,0.0383331776,125,1,467.535561,7.98,None,Auto,None,388,195
Chloe_lecture_11025,Chloe,lecture,normal,hi,etang,ɑ̃,n,648.0198497,648.0539949,0.034,500,38.83,167,1236,16.87,599,2785,9.85,737,194,44.24,366,38.53,38.83,44.24,194,H1,5.71,-5.41,0.3,-0.00169,-5.41,-3.22949,926,20.37,18.46,20.59286,-34.39119,0.0402966051,96,1,477.700487,10.4,None,Auto,None,560,188
Chloe_lecture_11025,Chloe,lecture,normal,hi,parrain,ɛ̃,n,655.6677455,655.7319149,0.064,314,41.92,244,1311,21.14,114,2459,7.97,158,194,41.92,388,32.78,25.77,41.92,194,H1,9.15,0,9.14,16.14996,0,2.2919,947,18.75,23.17,25.37954,-33.95393,0.0318412913,330,1,483.017401,3.03,None,Auto,None,194,189
Chloe_lecture_11025,Chloe,lecture,normal,lo,ruban,ɑ̃,c,663.214188,663.2860107,0.072,337,42.82,163,1386,17.36,296,2542,-1.37,716,194,42.82,366,35.18,27.51,42.82,194,H1,7.65,0,7.64,15.31391,0,2.37986,1012,14.49,28.33,30.47096,-44.18851,0.0357472943,74,1,487.99853,13.55,None,Auto,None,194,183
Chloe_lecture_11025,Chloe,lecture,normal,hi,macon,ɔ̃,n,670.796353,670.8469821,0.051,355,44.95,163,893,18.29,875,2684,1.88,533,194,44.95,388,40.1,28.97,44.95,194,H1,4.85,0,4.85,15.98197,0,2.34815,969,15.56,29.39,30.71492,-43.07007,0.0469653047,105,1,493.313581,9.51,None,Auto,None,194,199
Chloe_lecture_11025,Chloe,lecture,normal,lo,donjon,ɔ̃,c,692.8522933,692.9170515,0.065,386,44.23,93,1277,15.86,1136,2799,3.07,1023,215,44.23,409,41.2,22.6,44.23,215,H1,3.04,0,3.03,21.63498,0,2.43147,991,10.34,33.89,35.38457,-41.16211,0.0595814032,166,1,508.847648,6.02,None,Auto,None,215,212
Chloe_lecture_11025,Chloe,lecture,normal,hi,savant,ɑ̃,n,734.2160848,734.2490527,0.033,493,33.13,436,1466,14.48,520,2736,5.78,712,172,39.89,345,33.13,31.28,39.89,172,H1,6.76,-6.76,0,1.8527,-6.76,-4.6774,861,17.78,15.35,17.28347,-34.11328,0.0368980184,114,1,537.049941,8.77,None,Auto,None,345,171
Chloe_lectureCS_11025,Chloe,lecture,clear,lo,servante,ɑ̃,n,12.41273247,12.44393415,0.031,560,43.75,213,1106,34.33,211,2870,13.66,166,172,47.88,345,45.9,42.56,47.88,172,H1,1.98,-4.13,-2.15,1.18708,-4.13,-2.01408,861,36.89,6.86,9.92339,-34.22136,0.0549958697,187,1,16.030315,5.35,None,Auto,None,689,171
Chloe_lectureCS_11025,Chloe,lecture,clear,lo,diamant,ɑ̃,n,31.57636499,31.61521991,0.039,426,45.6,184,1022,28.87,301,2385,10.26,317,194,46.71,409,45.6,34.1,46.71,194,H1,1.12,-1.11,0,11.49878,-1.11,1.13853,991,28.87,16.73,20.40221,-36.4485,0.0856099676,71,1,39.748089,13.99,None,Auto,None,409,202
Chloe_lectureCS_11025,Chloe,lecture,clear,lo,refrain,ɛ̃,c,36.95783009,36.99903985,0.041,453,40.81,217,1272,28.97,178,2549,14.01,453,194,45.06,388,40.81,36.66,45.06,194,H1,4.26,-4.25,0,4.15244,-4.25,-2.04865,969,28.64,12.17,14.75306,-31.04843,0.0576295285,90,1,46.51864,11.13,None,Auto,None,388,199
Chloe_lectureCS_11025,Chloe,lecture,clear,hi,coton,ɔ̃,n,39.68530137,39.71532562,0.03,449,50.37,49,967,35.17,90,2649,12.54,263,237,47.16,474,50.37,33.81,47.16,237,H1,9.89,3.21,0,16.56339,3.21,5.65424,861,35.17,15.2,20.01718,-34.61517,0.0666013179,105,1,49.649135,9.51,None,Auto,None,474,229
Chloe_lectureCS_11025,Chloe,lecture,clear,hi,savon,ɔ̃,n,58.68392272,58.75103576,0.067,448,46.07,383,768,38.62,287,2602,13.04,173,172,43.2,366,46.07,39.11,43.2,172,H1,4.91,2.87,0,6.95656,2.87,5.00594,883,32.13,13.94,16.31649,-30.16022,0.0579275715,84,1,72.417747,11.94,None,Auto,None,366,177
Chloe_lectureCS_11025,Chloe,lecture,clear,hi,divan,ɑ̃,n,67.02167101,67.07995339,0.058,493,48.09,119,1213,37.17,94,2694,23.25,218,194,46.75,366,48.09,46.34,46.75,194,H1,1.54,1.34,0,1.75136,1.34,3.53915,904,36.34,11.75,14.39944,-23.50233,0.0638017394,73,1,82.417633,13.69,None,Auto,None,366,183
Chloe_lectureCS_11025,Chloe,lecture,clear,hi,bouquin,ɛ̃,n,69.66712037,69.7012656,0.034,575,48.22,180,1888,34.13,311,2838,27.76,490,194,46.41,409,48.22,45.08,46.41,194,H1,2.47,1.81,0,3.13875,1.81,3.93812,1012,29.61,18.61,20.47552,-18.64854,0.0574125278,78,1,85.659859,12.8,None,Auto,None,409,208
Chloe_lectureCS_11025,Chloe,lecture,clear,lo,citron,ɔ̃,n,80.59010663,80.61718734,0.027,515,48.39,128,2548,19.25,366,3070,17.47,1042,194,42.07,388,48.39,41.95,42.07,194,H1,6.38,6.32,0,6.44413,6.32,8.48177,926,18.3,30.09,31.68715,-24.60414,0.039967179,66,1,98.773113,15.06,None,Auto,None,388,186
