vowel,freq_f1,amp_f1,freq_f2,amp_f2,freq_f3,amp_f3,freq_h1,amp_h1,freq_h2,amp_h2,amp_h3,amp_p0,freq_p0,
ɛ̃,635,43.74,1165,39.59,2040,11.92,108,44.03,215,42.75,32.49,44.03,108,1
ɛ̃,589,41.46,1176,36.05,1890,4.09,129,42.33,237,42,31.32,42.33,129,1
ɛ̃,602,32.46,1196,23.5,2231,-2.14,108,33.77,215,36.2,16.64,36.2,215,1
ɛ̃,509,43.13,1225,34.84,2233,16.5,108,45.34,215,42.25,37.45,45.34,108,1
ɛ̃,584,46.22,1178,38.61,2114,16.41,108,46.47,215,44.97,35.77,46.47,108,1
ɛ̃,604,45.9,1121,40.97,2077,13.77,108,45.93,237,43.67,34.7,45.93,108,1
ɛ̃,603,45.46,1112,40.74,2064,10.62,129,45.18,258,39.61,36.61,45.18,129,1
ɛ̃,559,43.85,1109,36.57,1903,6.97,129,40.23,258,39.18,34.82,40.23,129,1
ɔ̃,459,39.02,1663,11.93,2721,17.66,108,41.58,215,43.79,34.86,43.79,215,1
ɔ̃,443,38.61,1619,8.63,2771,19.1,108,40.49,194,45.38,34.72,45.38,194,1
ɔ̃,445,39.1,1744,8.99,2845,19.34,86,37.39,194,45.64,33.2,45.64,194,1
ɔ̃,428,39.48,1916,6.4,2878,9.93,86,34.38,172,43.72,35.29,43.72,172,1
ɔ̃,436,36.91,2149,4.45,2852,12.6,129,34.52,151,40.23,37.88,40.23,151,1
ɑ̃,509,48.86,1163,37.07,2290,19.65,108,44.3,237,39.65,42.69,44.3,108,1
ɑ̃,600,45.16,935,37.86,2301,7.22,108,44.41,215,40.55,37.57,44.41,108,1
ɑ̃,630,42.85,883,26.77,2639,8.22,129,44.37,237,39.47,32.24,44.37,129,1
ɑ̃,610,45.54,1139,26.49,2588,8.32,129,42.86,258,35.94,34.87,42.86,129,1
ɑ̃,586,38.88,1089,17.6,2994,-2.15,129,36.48,258,34.42,32.14,36.48,129,1
ɛ̃,616,42.99,1285,35.74,2509,21.71,108,44.49,237,40.08,34.41,44.49,108,1
ɛ̃,637,43.58,1232,37.42,2384,8.4,108,45.24,237,42.35,33.28,45.24,108,1
ɛ̃,629,44.2,1138,42.74,2045,15.06,108,45.17,237,43.05,33.64,45.17,108,1
ɛ̃,590,44.09,1120,42.05,1880,14.52,108,44.14,237,44.3,30.97,44.3,237,1
ɛ̃,532,38.77,1114,37.1,1620,10.06,129,39.4,237,42.31,27.13,42.31,237,1
ɔ̃,537,43.33,2022,17.27,2369,22.38,129,45.49,237,39.99,37.32,45.49,129,1
ɔ̃,474,41.69,1518,15.62,2484,22.1,129,46,258,39.38,34.36,46,129,1
ɔ̃,445,37.61,1506,15,2654,22.35,129,46.25,258,38.86,37.61,46.25,129,1
ɔ̃,423,39.64,1392,18.16,2709,15.28,129,44.54,280,38.59,39.64,44.54,129,1
ɔ̃,403,36.79,1241,20.69,2702,1.39,129,41.33,280,35.89,36.79,41.33,129,1
ɑ̃,492,46.72,1154,32.02,2376,5.81,108,43.18,215,40.84,38.24,43.18,108,1
ɑ̃,521,47.01,1088,33.26,2390,1.44,108,42.76,215,41.66,36.01,42.76,108,1
ɑ̃,546,45.7,906,35.3,2946,-6.49,86,39.19,194,44.14,32.54,44.14,194,1
ɑ̃,529,43.27,763,35.24,2652,-0.6,86,37.08,172,42.66,30.4,42.66,172,1
ɑ̃,534,41.05,672,36.93,2508,-3.31,86,35.75,172,41.42,31.11,41.42,172,1
ɔ̃,490,38.58,982,23.56,2272,15.9,108,42.86,215,42.52,34.78,42.86,108,1
ɔ̃,519,37.8,1736,10.91,2401,11.82,108,41.24,194,44.03,32.61,44.03,194,1
ɔ̃,379,34.26,1260,15.18,2514,9.63,86,38.95,194,44.57,31.52,44.57,194,1
ɔ̃,400,34.51,1225,15.18,2539,3.48,86,38.03,172,43.73,32.26,43.73,172,1
ɔ̃,441,32.19,1340,10.54,2617,7,151,39.55,172,43.43,32.08,43.43,172,1
ɔ̃,458,36.56,1215,16.07,2319,13.91,108,42.42,194,40.64,34.2,42.42,108,1
ɔ̃,390,34.29,1244,11.4,2414,12.56,108,41.6,194,41.74,34.29,41.74,194,1
ɔ̃,366,32.77,1316,9.57,2502,12.04,86,39.5,194,43.34,32.03,43.34,194,1
ɔ̃,353,30.11,1230,8.61,2548,8.89,86,38.98,172,41.92,32.69,41.92,172,1
ɔ̃,309,32.42,1223,10.05,2567,5.37,86,38.46,172,40.22,32.42,40.22,172,1
ɛ̃,328,47.97,1818,18.06,2754,16.15,108,43.35,215,44.97,47.97,44.97,215,1
ɛ̃,467,43.07,1680,33.19,2193,15.49,108,43.49,215,45.94,36.81,45.94,215,1
ɛ̃,551,43.77,1293,32.32,2038,14.61,108,44.52,215,43.82,36.22,44.52,108,1
ɛ̃,544,38.21,1072,31.99,2448,7.43,108,44.19,237,39.45,31.04,44.19,108,1
ɛ̃,496,38.94,1394,14.92,2317,1.18,129,40.95,237,39.84,26.63,40.95,129,1
ɛ̃,620,44.33,1297,32.19,2350,9.08,108,43.52,215,39.3,34.82,43.52,108,1
ɛ̃,635,43.89,1250,30.8,2300,6.16,108,44.11,215,40.03,33.03,44.11,108,1
ɛ̃,625,42.57,1130,33.76,2082,7.79,108,44.25,215,40.96,32.69,44.25,108,1
ɛ̃,567,41.43,1075,33.6,2152,-0.71,108,42.32,237,41.68,29.84,42.32,108,1
ɛ̃,617,36.66,1188,23.45,2222,-3.67,108,37.84,237,38.19,27.68,38.19,237,1
ɑ̃,495,40.23,1265,21.89,2196,15.71,108,42.78,215,40.66,36.85,42.78,108,1
ɑ̃,552,44.74,941,34.47,2361,8.12,108,43,215,43.99,34.44,43.99,215,1
ɑ̃,602,41.56,962,21.36,2491,6.87,108,43.48,215,41.54,32.34,43.48,108,1
ɑ̃,567,41.89,1081,22.88,2538,7.17,129,43.86,258,37.75,32.78,43.86,129,1
ɑ̃,586,38.08,951,27.08,2381,5.4,129,42.19,258,35.68,31.28,42.19,129,1
ɛ̃,606,44.3,1275,34.57,2326,13.79,108,41.36,194,40.34,34.12,41.36,108,1
ɛ̃,608,43.32,1224,35.52,2307,10.91,108,40.44,194,41.41,33.62,41.41,194,1
ɛ̃,609,41.61,1145,31.87,2081,5.72,86,37.17,194,41.71,31.56,41.71,194,1
ɛ̃,610,40.69,1227,24.49,2245,-0.46,151,36.64,172,40.68,29.13,40.68,172,1
ɛ̃,610,38.01,1227,18.68,2245,1.94,151,35.81,172,37.82,24.13,37.82,172,1
ɔ̃,506,41.43,1709,16.65,1982,14.34,108,41.15,194,44.58,35.45,44.58,194,1
ɔ̃,494,41.68,1848,14.32,2548,15.86,86,40.56,194,44.19,35.03,44.19,194,1
ɔ̃,430,39.03,1551,7.96,2514,11.52,86,39.85,194,42.17,32.95,42.17,194,1
ɔ̃,331,33.17,1630,7.39,2465,3.83,86,39.36,172,40,33.17,40,172,1
ɔ̃,447,22.69,1627,3.05,2412,-0.08,86,39.13,172,37.47,27.16,39.13,86,1
ɛ̃,561,42.5,1229,29.45,2170,9.87,108,39.75,194,40.64,33.52,40.64,194,1
ɛ̃,585,39.79,1164,31.01,2132,10.02,86,38.61,194,42.36,32.7,42.36,194,1
ɛ̃,586,38.4,1066,31.53,2192,5.78,86,37.95,172,42,31.02,42,172,1
ɛ̃,733,33.08,1144,21.8,2599,1,86,38.44,172,39.92,31.01,39.92,172,1
ɛ̃,843,29.01,1476,10.45,2788,8.49,86,38.05,172,37.74,25.83,38.05,86,1
ɛ̃,522,40.51,1148,27.14,2283,11.62,108,40.15,194,35.93,37.42,40.15,108,1
ɛ̃,560,41.1,1156,28.72,2421,5.99,108,39.45,194,38.7,34.14,39.45,108,1
ɛ̃,596,38.68,1122,28.96,2375,3.83,86,38.91,172,39.8,32.79,39.8,172,1
ɛ̃,645,32.87,1054,27.56,2078,0.91,86,38.19,172,38,27.04,38.19,86,1
ɛ̃,586,28.46,1128,20.48,2341,-1.99,86,37.56,172,35.72,22.35,37.56,86,1
ɛ̃,556,39.28,1199,27.72,2182,3.66,108,43.2,215,40.64,34.04,43.2,108,1
ɛ̃,591,40.66,1221,30.85,2064,7.23,108,43.14,215,41.59,32.67,43.14,108,1
ɛ̃,607,40.93,1096,33.46,2368,-2.56,108,42.02,215,41.03,31.38,42.02,108,1
ɛ̃,599,41.68,1011,33.95,2958,-7.33,108,40.91,237,39.79,29.43,40.91,108,1
ɛ̃,593,38.57,971,28.16,2729,-6.84,129,38.99,237,38.42,27.19,38.99,129,1
ɔ̃,511,36.04,2213,10.08,3657,3.84,108,40.23,194,39.43,36.18,40.23,108,1
ɔ̃,427,34.12,734,21.34,2315,10.61,108,39.64,194,41.53,34.36,41.53,194,1
ɔ̃,374,32.47,1077,15.43,2571,12.93,86,39.57,194,45.61,32.47,45.61,194,1
ɔ̃,342,33.25,1122,13.43,2325,3.6,86,37.05,172,44.54,33.25,44.54,172,1
ɔ̃,403,32.98,1729,-3.1,2738,4.78,151,40.2,172,40.78,28.26,40.78,172,1
ɑ̃,537,45.89,878,33.91,1993,9.4,86,35.99,194,35.74,34.63,35.99,86,1
ɑ̃,577,40.62,800,32.32,2327,-3.63,151,36.75,172,37.59,29.61,37.59,172,1
ɑ̃,643,36.81,905,18.43,2739,4.89,86,33.76,151,36.58,31.33,36.58,151,1
ɑ̃,604,34.05,1083,16.75,2687,3.73,86,33.61,151,35.43,30.96,35.43,151,1
ɑ̃,605,24.96,1583,1.73,2466,4.92,86,33.73,151,33.11,29.66,33.73,86,1
ɔ̃,475,43.29,1829,7.68,2236,14.81,108,41.51,237,36.88,38.07,41.51,108,1
ɔ̃,403,40.94,1142,10.54,2424,10.67,108,41.8,215,41.19,36.59,41.8,108,1
ɔ̃,342,33.84,1210,11.45,2597,13.12,108,39.67,194,42.77,33.84,42.77,194,1
ɔ̃,359,34.1,1431,6.65,2652,10.89,86,39.64,194,42.88,33.47,42.88,194,1
ɔ̃,430,31.92,1352,11.7,1994,11.51,86,38.44,172,42.7,33.54,42.7,172,1
ɑ̃,520,46.55,930,35.77,2207,14.42,108,40.95,194,41.62,36.04,41.62,194,1
ɑ̃,595,42.8,832,36.91,2366,10.1,86,40.27,194,42.59,33.52,42.59,194,1
ɑ̃,616,38.82,1591,6.25,2804,5.71,86,38.53,172,40.82,32.6,40.82,172,1
ɑ̃,616,34.74,1200,9.94,2662,-2.36,86,36.42,151,39.19,34.05,39.19,151,1
ɑ̃,586,34.73,1134,21.92,2534,-0.08,151,37.35,172,35.68,28.23,37.35,151,1
ɑ̃,479,41.68,1306,20.76,2230,10.69,86,38.12,194,38.51,35.88,38.51,194,1
ɑ̃,615,40.61,942,30.98,2330,9.75,86,37.89,172,39.97,31.59,39.97,172,1
ɑ̃,611,41.1,1053,23.78,2689,11.83,108,40.24,215,40.85,27.95,40.85,215,1
ɑ̃,578,36.91,682,36.28,2385,-1.75,129,40.33,280,31.56,29.12,40.33,129,1
ɑ̃,667,32.07,2060,2.24,3290,3.7,129,41.94,280,34.05,29.92,41.94,129,1
ɛ̃,656,35.23,1133,32.57,2048,15.26,86,37.11,172,33,29.03,37.11,86,1
ɛ̃,592,35.93,1096,32.7,2326,11.62,86,39.28,194,39.22,30.76,39.28,86,1
ɛ̃,610,40.27,1057,36.35,2397,3.32,108,40.18,194,42.62,32.75,42.62,194,1
ɛ̃,551,39.67,1070,32.85,2131,5.24,108,41.98,215,41.08,31.26,41.98,108,1
ɛ̃,454,33,1067,23.61,2329,-4.71,129,41.09,258,33.72,29.56,41.09,129,1
ɑ̃,473,41.67,1011,31.81,2220,14.12,108,42.12,215,38.6,37.95,42.12,108,1
ɑ̃,558,44.88,860,36.83,2455,13.11,108,40.85,194,43.61,34.06,43.61,194,1
ɑ̃,624,40.41,745,38.66,2585,4.67,86,38.7,172,41.14,31.49,41.14,172,1
ɑ̃,561,37.5,631,33.85,2634,0.66,86,36.73,172,39.28,31.23,39.28,172,1
ɑ̃,599,30.54,1710,6.61,2966,-7.61,86,35.11,151,36.66,31.78,36.66,151,1
ɔ̃,494,34.41,1707,5.33,2541,5.46,86,38.09,172,39.88,31.74,39.88,172,1
ɔ̃,587,30.48,1741,6.14,2548,7.16,86,37.17,172,41.1,32.85,41.1,172,1
ɔ̃,457,32.55,1609,6.2,2567,-1.44,86,36.22,172,40.27,34.12,40.27,172,1
ɔ̃,450,31.13,1843,2.17,2680,3.24,86,33,172,38.97,33.85,38.97,172,1
ɔ̃,413,29.14,1896,-2.06,2652,4.5,151,37.74,172,35.93,27.19,37.74,151,1
ɔ̃,523,42.38,1836,12.33,2329,17.67,108,44.84,215,40.8,36.09,44.84,108,1
ɔ̃,430,36.64,1991,9.86,2681,11.4,108,44.57,215,42.76,35.63,44.57,108,1
ɔ̃,368,36.34,1581,12.35,2376,9.66,108,42.74,215,44.43,36.34,44.43,215,1
ɔ̃,415,38.99,1622,11.99,2896,14.51,86,40.09,194,45.71,34.89,45.71,194,1
ɔ̃,603,34.66,1803,13.86,2817,12.3,86,39.65,172,44.11,35.11,44.11,172,1
ɑ̃,608,44.72,786,37.44,2335,11.09,108,41.13,215,39.19,36.66,41.13,108,1
ɑ̃,612,43.85,831,38.23,2588,11.75,86,40.1,194,43.13,34.69,43.13,194,1
ɑ̃,610,41.94,1494,12.82,2804,12.12,86,39.61,194,41.92,34.75,41.92,194,1
ɑ̃,645,37.55,1174,20.06,2559,12.07,86,39.11,172,41.33,34.73,41.33,172,1
ɑ̃,623,33.65,1158,25.73,2608,7.29,86,38.34,172,40.49,30.72,40.49,172,1
ɑ̃,519,44.95,985,36.86,2384,8.78,108,41.84,215,36.66,39.21,41.84,108,1
ɑ̃,513,48.44,928,39.6,2318,11.45,86,41.44,194,41.6,35.89,41.6,194,1
ɑ̃,534,43.24,810,36.74,2399,6.85,86,39.96,172,42.77,32.14,42.77,172,1
ɑ̃,614,36.26,647,36.26,2378,6.61,86,39.66,172,41.18,32.57,41.18,172,1
ɑ̃,522,32.29,846,20.4,2304,4.71,86,38.63,172,39.15,31.13,39.15,172,1
ɑ̃,532,43.31,920,33.67,2237,3.81,86,40.86,194,43.06,34.37,43.06,194,1
ɑ̃,551,41.54,878,33.82,2270,-1.25,86,40,194,41.93,33.5,41.93,194,1
ɑ̃,594,40.76,1002,20.1,2315,-2.44,86,38.25,172,40.37,32.22,40.37,172,1
ɑ̃,622,37.34,910,14.61,2562,0.16,86,36.69,151,38.07,31.07,38.07,151,1
ɑ̃,642,34.61,833,11.27,2442,0.42,86,35.72,151,36.63,29.89,36.63,151,1
ɛ̃,542,38.85,1204,26.47,2047,6.89,108,43.72,215,37.71,31.01,43.72,108,1
ɛ̃,528,39.63,1147,29.58,2080,4.64,108,43,194,42.75,32.02,43,108,1
ɛ̃,549,40.93,1156,36.49,2132,15.56,86,40.85,194,44.27,33.15,44.27,194,1
ɛ̃,553,39.51,1124,35.34,2240,12.27,86,40.17,172,42.76,32.65,42.76,172,1
ɛ̃,544,36.2,1156,32.19,2157,9.53,86,39.9,172,41.84,32.18,41.84,172,1
ɔ̃,532,38.74,2045,10.12,2334,21.26,108,44.17,215,42.41,37.48,44.17,108,1
ɔ̃,458,40.67,1774,5.5,2405,20.75,108,43.58,215,43.28,36.1,43.58,108,1
ɔ̃,306,41.16,1126,15.46,2468,12.51,86,40.69,194,44.8,32.45,44.8,194,1
ɔ̃,295,35.57,1024,12.92,2413,6.08,86,39.82,172,43.68,32.63,43.68,172,1
ɔ̃,312,30.48,1130,12.01,2567,1.35,86,38.7,172,41.82,30.48,41.82,172,1
ɔ̃,329,36.33,699,31.06,2473,11.23,108,40.84,194,39.54,36.33,40.84,108,1
ɔ̃,467,37.54,1338,13.97,2506,13.18,108,41.2,194,43.21,34.33,43.21,194,1
ɔ̃,506,36.3,2268,12.85,2507,6.75,86,40,172,43.64,31.85,43.64,172,1
ɔ̃,371,30.72,2414,8.59,2720,10.31,86,39.44,172,41.9,31.13,41.9,172,1
ɔ̃,442,30.08,1651,4.83,2561,3.9,151,39.76,172,40.6,27.47,40.6,172,1
ɑ̃,422,40.95,1037,31.99,2340,15.98,86,41.56,194,44.01,35.6,44.01,194,1
ɑ̃,454,41.73,975,36.08,2369,13.05,86,41.08,172,45.41,34.69,45.41,172,1
ɑ̃,499,42.36,877,38.54,2490,4.92,86,39.69,172,42.63,35.01,42.63,172,1
ɑ̃,536,36.56,664,34.07,2489,3.46,86,38.61,151,39.33,33.77,39.33,151,1
ɑ̃,679,34.85,2117,-4.39,2874,-0.15,86,37.36,151,37.7,32.83,37.7,151,1
ɛ̃,465,42.44,1758,33.94,2436,24.37,108,44.84,215,39.75,38.22,44.84,108,1
ɛ̃,514,44.08,1607,29.63,2261,21.26,108,43.9,194,43.28,36.84,43.9,108,1
ɛ̃,536,42.68,1320,26.05,2209,12.58,86,40.48,172,43.96,33.13,43.96,172,1
ɛ̃,509,37.23,1492,9.45,2292,9.45,151,40.54,172,41.43,30.99,41.43,172,1
ɛ̃,509,31.52,1492,10.54,2292,1.5,151,38.08,172,37.22,28.66,38.08,151,1
ɔ̃,353,31.72,1119,19.72,2500,13.92,108,43.46,215,40.57,30.2,43.46,108,1
ɔ̃,300,44.38,1177,13.91,2549,9.92,108,43.02,215,44.38,32.3,44.38,215,1
ɔ̃,298,35.85,1223,15.6,2595,6.36,86,39.91,172,45.16,34.22,45.16,172,1
ɔ̃,329,34.93,1323,8.67,2622,6.16,86,39.72,172,42.7,34.16,42.7,172,1
ɔ̃,300,35.93,1331,6.85,2435,6.65,172,40.16,194,35.93,32.08,40.16,172,1
ɑ̃,523,44.62,1148,31.65,2436,11.12,108,43.43,215,40.89,35.35,43.43,108,1
ɑ̃,520,41.31,908,34.46,2214,0.66,86,40.34,194,44.53,34.14,44.53,194,1
ɑ̃,547,42.31,749,38.31,2382,8.1,86,39.12,172,43.09,29.93,43.09,172,1
ɑ̃,606,37.13,666,37.13,2445,4.64,86,38.33,172,41.84,30.39,41.84,172,1
ɑ̃,590,33.4,811,24.34,2578,-6.41,86,36.94,151,39.59,31.07,39.59,151,1
ɛ̃,518,44.39,1229,37.87,2271,18.65,151,46.89,280,41.3,44.39,46.89,151,1
ɛ̃,561,48.04,1165,41.21,2277,18.13,129,45.43,258,41.05,41.13,45.43,129,1
ɛ̃,569,46.41,1107,43.41,2156,15.87,129,45.47,258,41.73,39.32,45.47,129,1
ɛ̃,569,41.99,1113,41.81,2195,11.58,108,43.93,237,43.11,34.88,43.93,108,1
ɛ̃,517,41.65,1210,37.1,2067,7.97,108,43.51,215,44.25,33.33,44.25,215,1
ɛ̃,442,37.87,1336,22.94,2385,15.5,108,40.79,194,38.15,34.08,40.79,108,1
ɛ̃,465,39.84,1218,26.08,2334,14.93,86,41.07,194,43.61,31.68,43.61,194,1
ɛ̃,506,39.44,1150,28.53,2277,5.54,86,39.26,172,42.32,33.44,42.32,172,1
ɛ̃,536,35.8,1101,31.43,2344,3.99,86,38.86,172,40.52,31.34,40.52,172,1
ɛ̃,556,33.14,1088,30.2,2120,-0.46,86,38.25,151,39.01,31.02,39.01,151,1
ɔ̃,498,40.5,2087,10.94,2555,18.77,129,45.32,237,39.71,35.44,45.32,129,1
ɔ̃,493,36.31,2140,14.69,2594,17.7,108,44.92,237,40.89,34.37,44.92,108,1
ɔ̃,463,34.96,2095,7.22,2556,13.13,108,44.93,237,41.21,33.01,44.93,108,1
ɔ̃,218,44.37,1443,5.49,2636,7.87,108,44.37,215,40.91,29.2,44.37,108,1
ɔ̃,434,22.33,1962,-2.69,2584,1.19,108,43.33,215,39.88,22.2,43.33,108,1
ɑ̃,518,46.87,1207,32.69,2491,24.86,108,45.45,237,40.28,43,45.45,108,1
ɑ̃,580,47.04,992,39.11,2514,10.2,108,44.71,215,44.23,37.89,44.71,108,1
ɑ̃,565,42.35,653,38.49,2480,7.69,86,40.08,194,44.78,26.84,44.78,194,1
ɑ̃,603,39.14,667,39.15,2553,4.32,86,39.29,172,42.68,29.67,42.68,172,1
ɑ̃,463,33.73,677,39.61,2513,-0.06,86,38.77,172,40.39,30.49,40.39,172,1
ɛ̃,559,40.95,1301,36.43,2561,20.91,108,43.87,215,40.68,35.95,43.87,108,1
ɛ̃,578,40.95,1244,35.82,2718,14.8,108,44.1,215,41.18,34.31,44.1,108,1
ɛ̃,539,39.81,1112,31.63,2580,1.23,108,42.44,194,41.15,31.14,42.44,108,1
ɛ̃,553,35.86,1201,19.73,2649,-1.03,108,40.2,194,40.75,29.99,40.75,194,1
ɛ̃,553,31.13,1201,17.43,2649,-7.63,108,39.25,194,38.31,26.76,39.25,108,1
ɔ̃,489,45.98,2131,22.43,2409,25.78,129,46.92,258,39.99,45.98,46.92,129,1
ɔ̃,430,45.13,2081,21.08,2474,27.33,129,46.1,280,38.07,45.13,46.1,129,1
ɔ̃,420,42.6,1704,15.41,2655,20.81,151,45.25,280,37.08,42.6,45.25,151,1
ɔ̃,405,39.19,1615,12.3,2671,12.36,151,46.59,323,36.07,39.19,46.59,151,1
ɔ̃,279,47.7,2318,6.85,2737,7.59,172,47.7,366,30.83,29.43,47.7,172,1
ɑ̃,535,46.95,1204,36.47,2452,12.6,108,43.93,215,41.92,39.76,43.93,108,1
ɑ̃,522,44.11,1058,32.57,2260,8.81,108,41.8,194,44.06,34.89,44.06,194,1
ɑ̃,505,41.29,824,33.15,2446,6.53,86,38.55,172,42.58,29.29,42.58,172,1
ɑ̃,644,31.05,2610,4.78,4059,-3.1,86,38.31,172,39.96,29.99,39.96,172,1
ɑ̃,676,27.24,1649,0.67,2741,0.32,86,36.99,151,37.39,29.7,37.39,151,1
ɔ̃,438,36.56,1524,9.75,2348,18.69,108,44.79,215,41.4,36.56,44.79,108,1
ɔ̃,425,35.99,1904,12.24,2418,22.37,108,45.22,215,41.52,34.37,45.22,108,1
ɔ̃,377,34.35,2225,19,2477,17.92,108,45.67,215,42.13,32.34,45.67,108,1
ɔ̃,314,42.35,1923,5.23,2570,15.9,108,44.85,215,42.35,30.23,44.85,108,1
ɔ̃,252,41.85,1924,3.42,2597,10.92,108,44.22,215,41.85,27.59,44.22,108,1
ɔ̃,397,38.11,1046,20.01,2324,14.96,108,44.44,194,40.17,32.32,44.44,108,1
ɔ̃,340,39.8,1072,20.59,2484,12.14,108,44.99,215,41.82,32.41,44.99,108,1
ɔ̃,314,41.45,1096,17.91,2523,12.72,108,45.05,215,41.45,31.09,45.05,108,1
ɔ̃,315,42,1139,16.81,2527,12.23,108,44.57,215,42,29.74,44.57,108,1
ɔ̃,294,41.72,1150,13.61,2518,8.71,108,43.87,215,41.72,31.45,43.87,108,1
ɛ̃,351,48.33,1916,35.83,2798,17.83,129,49.38,258,48.33,47.67,49.38,129,1
ɛ̃,433,51.32,1763,40.94,2342,30.28,129,50.42,258,47.37,51.32,50.42,129,1
ɛ̃,506,50.56,1453,43.45,2366,26.35,108,49.14,237,49.67,40.84,49.67,237,1
ɛ̃,537,42.17,1194,31.08,2693,10.85,108,44.45,215,47.46,35.25,47.46,215,1
ɛ̃,467,39.05,1577,-0.65,2508,-3.61,172,40.31,194,41.99,30.91,41.99,194,1
ɛ̃,591,42.23,1192,35.77,2368,14.22,108,42.68,215,41.05,32.46,42.68,108,1
ɛ̃,566,41.11,1120,35.16,2217,14.48,108,41.52,194,42.45,30.54,42.45,194,1
ɛ̃,580,39.94,1049,36.44,2356,11.42,86,37.96,194,43.15,26.19,43.15,194,1
ɛ̃,547,40.45,1007,37,2241,10.77,86,36.77,194,42.74,26.21,42.74,194,1
ɛ̃,550,39.18,1015,36.5,2504,5.81,86,35.11,172,41.52,28.64,41.52,172,1
ɑ̃,504,46.13,1285,30.29,2366,18.65,108,43.24,215,41.34,38.12,43.24,108,1
ɑ̃,548,47.11,1031,39.53,2339,18.32,108,43,215,44.15,34.42,44.15,215,1
ɑ̃,599,42.46,774,38.04,2364,11.78,86,38.49,172,42.64,30.65,42.64,172,1
ɑ̃,614,38.75,919,20.49,2687,-3.87,86,37.46,172,39.2,28.86,39.2,172,1
ɑ̃,631,33.7,1159,12.27,2699,-0.35,86,35.64,151,36.26,29.31,36.26,151,1
ɛ̃,596,44.49,1298,37.48,2369,14.04,129,43.3,237,39.78,34.55,43.3,129,1
ɛ̃,582,42.13,1146,34.06,2143,9.76,108,43.11,215,41.35,32.11,43.11,108,1
ɛ̃,549,40.76,1101,35.15,2169,9.05,108,39.41,194,42.89,29.01,42.89,194,1
ɛ̃,495,34.51,1219,26.02,2122,2,86,36.34,172,38.57,32.05,38.57,172,1
ɛ̃,557,26.16,1171,12.89,2196,4.41,151,34.11,237,31.01,25.79,34.11,151,1
ɔ̃,533,37.55,898,21.5,2147,11.67,86,37.27,194,42.98,29.48,42.98,194,1
ɔ̃,455,36.99,1399,6.7,2489,9.9,86,36.77,172,42.46,26.59,42.46,172,1
ɔ̃,505,33.84,1306,12.51,2693,12.03,86,37.07,172,41.33,29.7,41.33,172,1
ɔ̃,638,22.06,1792,8.34,2790,13.39,108,37.84,194,40.9,27.17,40.9,194,1
ɔ̃,371,29.64,1175,16.14,2782,8.79,108,40.03,215,38.6,28.52,40.03,108,1
ɛ̃,586,42.29,1205,35.04,2280,15.15,108,42.72,215,39.89,35.26,42.72,108,1
ɛ̃,565,42.49,1112,34.62,2304,12.9,108,41.55,215,41.37,31.03,41.55,108,1
ɛ̃,550,40.66,1080,37.08,2390,11.62,86,38.63,194,43.38,27.84,43.38,194,1
ɛ̃,606,37.14,1152,31.59,2656,5.68,86,38.35,172,40.73,28.09,40.73,172,1
ɛ̃,516,32.05,1106,26.41,2602,5.73,86,38.28,172,39.29,29.48,39.29,172,1
ɛ̃,558,43.78,1207,30.46,2489,19.61,108,41.95,194,41.13,35.46,41.95,108,1
ɛ̃,571,42.62,1148,32.5,2504,17.39,86,41.51,194,43.85,30.94,43.85,194,1
ɛ̃,588,41.85,1098,34.47,2521,6.13,86,39.77,172,42.72,29.38,42.72,172,1
ɛ̃,532,36.07,1030,32.59,2319,2.76,86,39.02,172,40.36,29.51,40.36,172,1
ɛ̃,473,31.12,1018,28.36,2352,0.95,86,37.51,172,38.03,29.75,38.03,172,1
ɛ̃,548,40.61,1188,28.86,2348,12.65,108,40.65,172,40.31,30.68,40.65,108,1
ɛ̃,571,41.38,1199,33.36,2370,8.9,86,38.64,172,43.46,29.16,43.46,172,1
ɛ̃,601,42.18,1101,36.55,2417,9.63,86,38.77,172,41.4,30.72,41.4,172,1
ɛ̃,545,39.16,1031,34.11,2281,7.93,108,40.79,215,39.75,31.17,40.79,108,1
ɛ̃,574,32.48,1132,21.51,2411,0.85,129,39.22,237,34.58,32.89,39.22,129,1
ɔ̃,452,41.17,2312,22.72,2345,22.72,108,43.37,215,41,41.17,43.37,108,1
ɔ̃,402,38.15,1698,1.67,2385,20.3,108,42.98,215,40.84,36.45,42.98,108,1
ɔ̃,356,36.04,1036,14.5,2557,13.9,108,42.71,215,41.86,33.52,42.71,108,1
ɔ̃,296,41.37,1122,18.61,2577,12.5,108,42.49,194,41.38,33.2,42.49,108,1
ɔ̃,281,40.82,1061,10.72,2608,6.27,108,41.43,194,40.82,29.04,41.43,108,1
ɑ̃,595,43.36,946,36.73,2288,13.14,108,41.2,194,37.91,33.04,41.2,108,1
ɑ̃,547,43.25,886,34.3,2400,5.71,86,35.96,172,42.85,30.92,42.85,172,1
ɑ̃,606,39.75,723,35.6,2383,4.52,86,33.34,151,40.2,28.55,40.2,151,1
ɑ̃,398,27.7,973,8.7,2784,-9.47,86,34.08,151,34.88,28.51,34.88,151,1
ɑ̃,541,26.08,714,26.54,2424,-5.42,86,33.2,151,31.36,27.13,33.2,86,1
ɔ̃,422,42.72,1076,18.44,2536,10.64,108,40.51,215,38.96,37.23,40.51,108,1
