clarity,timepoint,freq_f1,amp_f1,width_f1,freq_f2,amp_f2,width_f2,freq_f3,amp_f3,width_f3,amp_p0,freq_p0,p0prominence,a1p0,a3p0,vwl_amp_rms,vwl_duration,appendix,appendix_dur,nasal_app,creak_app,target
clear,5,541,31.38,569,1195,24.89,951,2148,20.53,200,37.7,129,1.12,-6.32,-17.1696,0.0364190238,0.121,c,0.048,0,1,0
clear,1,537,33.36,439,1259,31.64,114,2105,18.34,121,38.85,194,6.97,-5.49,-20.50975,0.0578949106,0.08,c,0.062,0,1,0
clear,2,511,32.06,728,1200,32.19,150,2143,19.62,113,38.75,194,7.82,-6.69,-19.12767,0.0578949106,0.08,c,0.062,0,1,0
clear,3,982,22.14,664,1484,11.1,1517,2403,11.29,213,38.15,194,8.31,-16.01,-26.86075,0.0578949106,0.08,c,0.062,0,1,0
clear,4,649,14.03,133,1370,11.26,139,2288,3.04,319,36.35,194,7.48,-22.32,-33.3141,0.0578949106,0.08,c,0.062,0,1,0
clear,5,649,21.94,133,1370,13.93,139,2288,6.71,319,36.45,194,7.42,-14.51,-29.74124,0.0578949106,0.08,c,0.062,0,1,0
clear,1,613,40.13,275,1262,37.53,141,2140,28.31,98,43.76,129,4.22,-3.63,-15.45284,0.0485992066,0.145,c,0.028,0,1,0
clear,2,657,37.49,339,1192,39.93,128,2134,26.6,81,39.98,129,0.3,-2.49,-13.37552,0.0485992066,0.145,c,0.028,0,1,0
clear,3,672,34.38,801,1073,37.98,239,2128,24.4,126,40.27,237,6.1,-5.89,-15.87116,0.0485992066,0.145,c,0.028,0,1,0
clear,4,616,36.37,1200,1126,35.75,223,2183,18.51,156,39.7,258,4.91,-3.33,-21.18521,0.0485992066,0.145,c,0.028,0,1,0
clear,5,680,28.03,460,1171,28.75,464,2151,17.22,232,37.27,129,1.2,-9.24,-20.05147,0.0485992066,0.145,c,0.028,0,1,0
clear,1,533,43.62,355,1192,33.09,283,2326,24.4,207,35.73,108,-2.71,7.89,-11.33414,0.0491559747,0.038,c,0.029,0,1,0
clear,2,531,43.38,349,1197,32.97,274,2328,24.26,205,35.78,129,-2.52,7.6,-11.51832,0.0491559747,0.038,c,0.029,0,1,0
clear,3,587,42.57,546,1084,33.55,434,2291,25.57,261,35.9,215,-1.43,6.67,-10.32952,0.0491559747,0.038,c,0.029,0,1,0
clear,4,679,41.46,693,921,35.13,464,2211,22.52,258,35.95,215,0.03,5.51,-13.43162,0.0491559747,0.038,c,0.029,0,1,0
clear,5,688,41.65,704,918,35.21,477,2213,22.92,263,36.05,215,-0.4,5.6,-13.12987,0.0491559747,0.038,c,0.029,0,1,0
clear,1,482,45.45,96,1338,36.4,62,2272,24.21,145,39.75,129,2.67,5.7,-15.54386,0.0559473177,0.156,n,0.022,1,0,0
clear,2,603,42.16,206,1283,42.75,65,2155,28.2,94,39.8,237,3.43,2.36,-11.60005,0.0559473177,0.156,n,0.022,1,0,0
clear,3,485,36.34,735,1032,37.73,184,2092,28.04,1210,40.7,237,6.18,-4.36,-12.65691,0.0559473177,0.156,n,0.022,1,0,0
clear,4,506,36.13,2378,950,31.3,745,2091,23.64,144,41.34,237,7.35,-5.21,-17.70137,0.0559473177,0.156,n,0.022,1,0,0
clear,5,665,25.08,383,1399,19.18,561,2323,17.25,351,38.55,237,5.66,-13.47,-21.29812,0.0559473177,0.156,n,0.022,1,0,0
clear,1,501,41.37,99,1464,12.98,959,2064,23.44,94,39.76,237,4.08,1.61,-16.3154,0.0755712043,0.137,c,0.055,0,1,0
clear,2,431,38.22,149,1493,12.92,725,2286,17.81,305,40.19,237,6.51,-1.97,-22.38273,0.0755712043,0.137,c,0.055,0,1,0
clear,3,419,34.48,331,1475,15.03,796,2350,16.94,313,39.66,237,3.91,-5.18,-22.71588,0.0755712043,0.137,c,0.055,0,1,0
clear,4,448,34.49,343,1339,13.79,747,2340,15.59,271,39.06,129,0.3,-4.57,-23.47014,0.0755712043,0.137,c,0.055,0,1,0
clear,5,516,32.87,367,1457,12.82,918,2341,16.65,358,36.61,129,4.29,-3.74,-19.95758,0.0755712043,0.137,c,0.055,0,1,0
clear,1,582,43.02,309,1314,38.88,141,2234,23.9,342,41.29,129,3.53,1.73,-17.3874,0.0581701077,0.151,c,0.046,0,1,0
clear,2,681,39.42,687,1236,41.83,240,2191,30,271,39.82,129,1.83,-0.4,-9.81698,0.0581701077,0.151,c,0.046,0,1,0
clear,3,590,39.89,307,1194,43.65,83,2033,26.84,171,41.26,129,3.55,-1.37,-14.42441,0.0581701077,0.151,c,0.046,0,1,0
clear,4,640,34.14,1039,1137,40.31,192,2120,20.66,286,41.46,151,5.48,-7.32,-20.80265,0.0581701077,0.151,c,0.046,0,1,0
clear,5,438,35.92,1274,1178,38.03,162,2266,14.19,588,38.52,151,6.99,-2.6,-24.32713,0.0581701077,0.151,c,0.046,0,1,0
clear,1,599,41.79,602,1413,32.83,436,2217,25.98,119,41.4,129,4.14,0.39,-15.41785,0.0492757407,0.12,c,0.026,0,1,0
clear,2,561,37.15,399,1214,35.05,196,2132,29.4,237,40.44,108,0.77,-3.29,-11.03669,0.0492757407,0.12,c,0.026,0,1,0
clear,3,792,31.73,969,1161,35.63,800,2203,20.19,1126,39.15,215,6.05,-7.42,-18.96051,0.0492757407,0.12,c,0.026,0,1,0
clear,4,594,32.44,532,1198,32.25,146,2214,10.72,1114,36.62,194,6.59,-4.18,-25.89843,0.0492757407,0.12,c,0.026,0,1,0
clear,5,695,23.86,380,1284,25.19,725,2224,8.32,505,35.43,194,11.97,-11.57,-27.11034,0.0492757407,0.12,c,0.026,0,1,0
clear,1,564,41.7,350,1229,35.36,192,2184,25.41,139,42.58,129,2.1,-0.88,-17.17234,0.0618457333,0.137,none,0,0,0,0
clear,2,588,38.5,792,1239,38.48,239,2164,26.4,215,42.29,237,6.4,-3.79,-15.88997,0.0618457333,0.137,none,0,0,0,0
clear,3,605,34.73,632,1251,36.84,192,2169,25.75,188,42.65,237,7.4,-7.92,-16.9034,0.0618457333,0.137,none,0,0,0,0
clear,4,727,28.69,689,1175,31.63,235,2128,15.94,201,41.49,129,1.2,-12.8,-25.54891,0.0618457333,0.137,none,0,0,0,0
clear,5,641,25.9,361,1367,7.96,318,2320,10.73,299,38.03,129,4.13,-12.13,-27.29875,0.0618457333,0.137,none,0,0,0,0
clear,1,502,40.91,156,1018,20.23,1998,2104,21.69,77,40.54,129,2.08,0.37,-18.84813,0.032917984,0.142,c,0.027,0,1,0
clear,2,454,40.12,130,1352,15.72,833,2290,21.3,115,41.08,237,5.36,-0.96,-19.78321,0.032917984,0.142,c,0.027,0,1,0
clear,3,442,38.76,328,1326,18.09,874,2412,23.22,170,42.06,237,6.84,-3.3,-18.84031,0.032917984,0.142,c,0.027,0,1,0
clear,4,435,36.41,380,1434,15.4,955,2346,16.93,483,41.49,237,6.09,-5.08,-24.55622,0.032917984,0.142,c,0.027,0,1,0
clear,5,432,31.69,489,1234,19.08,826,2446,15.09,411,38.49,129,0.51,-6.8,-23.40245,0.032917984,0.142,c,0.027,0,1,0
clear,1,632,39.64,379,1015,35.45,402,2133,26.25,80,39.47,237,4.64,0.17,-13.21862,0.034685532,0.108,c,0.049,0,1,0
clear,2,780,34.89,194,808,33.68,1070,2230,16.57,75,38.43,215,7.35,-3.54,-21.85862,0.034685532,0.108,c,0.049,0,1,0
clear,3,702,33.58,134,1866,8.14,1147,2329,8,268,37.56,215,9.94,-3.98,-29.56321,0.034685532,0.108,c,0.049,0,1,0
clear,4,710,26.07,517,2041,16.73,902,2387,17.04,572,38.03,194,9.55,-11.96,-20.98568,0.034685532,0.108,c,0.049,0,1,0
clear,5,981,21.75,275,2067,12.56,869,2291,18.76,130,37.94,194,7.82,-16.19,-19.17985,0.034685532,0.108,c,0.049,0,1,0
clear,1,491,40.53,140,1790,17.36,625,2104,24.23,597,41.04,237,5.86,-0.51,-16.8082,0.0706362066,0.166,n,0.05,1,0,0
clear,2,472,41.77,232,1596,18.37,530,2201,22.4,78,42.03,215,8.42,-0.26,-19.62517,0.0706362066,0.166,n,0.05,1,0,0
clear,3,481,40.28,286,1687,16.35,461,2262,19.32,110,43,237,10.02,-2.72,-23.68352,0.0706362066,0.166,n,0.05,1,0,0
clear,4,476,35.52,488,1696,13.11,472,2281,17.61,128,42.29,237,7.92,-6.77,-24.68434,0.0706362066,0.166,n,0.05,1,0,0
clear,5,488,33.02,336,1667,11.99,420,2220,17.01,298,38.41,258,4.97,-5.39,-21.40044,0.0706362066,0.166,n,0.05,1,0,0
clear,1,953,30.73,363,2053,21.26,351,3484,7.81,286,40.89,129,2.47,-10.16,-33.07838,0.0522913194,0.165,none,0,0,0,0
clear,2,572,45.51,377,1012,40.52,292,2082,23.33,151,42.55,129,0.18,2.96,-19.22029,0.0522913194,0.165,none,0,0,0,0
clear,3,671,44.41,182,1141,29.96,924,2194,18.88,288,43.2,237,5.52,1.21,-24.31912,0.0522913194,0.165,none,0,0,0,0
clear,4,602,40.6,223,1254,28.19,803,2290,16.71,387,42.74,129,1.34,-2.14,-26.03031,0.0522913194,0.165,none,0,0,0,0
clear,5,549,31.99,333,1461,14.06,857,2256,9.76,459,37.74,151,6.69,-5.75,-27.97541,0.0522913194,0.165,none,0,0,0,0
clear,1,493,45.33,328,1210,40.39,165,2248,22.93,444,44.21,129,1.47,1.12,-21.27901,0.0740187867,0.176,n,0.038,1,0,0
clear,2,541,49.67,182,1078,40.77,178,2056,28.23,92,40.61,237,2.12,9.06,-12.3761,0.0740187867,0.176,n,0.038,1,0,0
clear,3,681,40.55,232,904,38.79,907,1905,24.91,149,38.77,237,3.56,1.78,-13.86406,0.0740187867,0.176,n,0.038,1,0,0
clear,4,563,37.94,215,1446,13.53,696,2297,12.45,281,38.71,258,4.82,-0.77,-26.25757,0.0740187867,0.176,n,0.038,1,0,0
clear,5,588,33.86,240,1145,25.13,515,2085,12.61,268,36.58,129,0.62,-2.72,-23.97215,0.0740187867,0.176,n,0.038,1,0,0
clear,1,725,37.03,736,1024,37.4,240,2213,22.32,193,43.46,129,7.9,-6.43,-21.14102,0.07831237,0.168,c,0.033,0,1,0
clear,2,594,37.2,484,1075,39.94,168,1962,27.53,433,43.34,237,8.02,-6.14,-15.80635,0.07831237,0.168,c,0.033,0,1,0
clear,3,921,27.77,479,1491,17.05,1018,2255,10.44,317,40.53,215,8.25,-12.76,-30.08528,0.07831237,0.168,c,0.033,0,1,0
clear,4,862,20.67,649,1597,12.82,614,2373,6.24,305,38.09,194,9.11,-17.42,-31.84558,0.07831237,0.168,c,0.033,0,1,0
clear,5,853,17.29,405,1442,7.88,555,2291,3.36,377,33.48,194,17.94,-16.19,-30.11592,0.07831237,0.168,c,0.033,0,1,0
clear,1,486,43.47,171,1118,32.17,182,2312,12.75,454,40.03,129,1.54,3.44,-27.27592,0.0615032312,0.184,c,0.026,0,1,0
clear,2,543,48.4,125,985,36.67,227,1989,21.02,120,40.47,237,2.8,7.93,-19.44667,0.0615032312,0.184,c,0.026,0,1,0
clear,3,568,44.45,126,1061,28.37,507,1838,26.39,103,41.02,258,4.02,3.43,-14.62883,0.0615032312,0.184,c,0.026,0,1,0
clear,4,572,43.26,105,1069,25.07,553,1904,15.12,244,40.2,129,1.1,3.06,-25.07579,0.0615032312,0.184,c,0.026,0,1,0
clear,5,648,38.41,135,1475,12.49,970,2150,10.15,421,37.62,129,3.57,0.79,-27.46943,0.0615032312,0.184,c,0.026,0,1,0
clear,1,559,42.13,294,1061,25.55,673,2167,23.87,86,41.15,129,1.41,0.98,-17.27802,0.0561374137,0.164,c,0.021,0,1,0
clear,2,553,39.95,204,1407,17.28,1223,2292,21.84,190,40.97,237,6.75,-1.02,-19.12534,0.0561374137,0.164,c,0.021,0,1,0
clear,3,506,38.03,266,1466,16.88,809,2321,18.42,250,40.24,237,6.37,-2.21,-21.81518,0.0561374137,0.164,c,0.021,0,1,0
clear,4,497,39.23,210,1551,16.79,713,2354,20.29,203,39.45,258,4.95,-0.22,-19.16127,0.0561374137,0.164,c,0.021,0,1,0
clear,5,521,34.98,333,1374,16.73,531,2288,15.91,252,34.8,258,3.45,0.18,-18.89314,0.0561374137,0.164,c,0.021,0,1,0
clear,1,645,37.82,377,956,34.76,1231,2055,24.47,142,44.02,129,4.48,-6.2,-19.54985,0.0547987442,0.143,c,0.052,0,1,0
clear,2,544,44.24,105,1727,24.8,881,2039,28.6,144,42.31,258,3.43,1.93,-13.71373,0.0547987442,0.143,c,0.052,0,1,0
clear,3,497,42.22,122,1585,18.26,1004,2050,26.8,108,43.22,237,8.09,-1,-16.42095,0.0547987442,0.143,c,0.052,0,1,0
clear,4,523,39.5,194,1490,16.22,1213,2085,25.6,103,41.19,237,8.34,-1.69,-15.59144,0.0547987442,0.143,c,0.052,0,1,0
clear,5,572,33.75,198,1387,12.14,1272,2106,22.25,106,36.24,215,8.55,-2.49,-13.99074,0.0547987442,0.143,c,0.052,0,1,0
clear,1,496,38.83,422,985,29.96,360,2158,19.15,120,40.68,108,0.48,-1.85,-21.52815,0.0698687274,0.09,c,0.031,0,1,0
clear,2,603,35.76,559,938,30.86,540,2225,15.69,215,41.36,215,6.6,-5.6,-25.66823,0.0698687274,0.09,c,0.031,0,1,0
clear,3,639,27.69,326,1596,7.85,1782,2275,12.15,150,38.8,194,8.31,-11.11,-26.64559,0.0698687274,0.09,c,0.031,0,1,0
clear,4,659,29.21,357,1564,5.05,1067,2398,6.38,194,36.13,194,9.24,-6.92,-29.75383,0.0698687274,0.09,c,0.031,0,1,0
clear,5,609,24.31,426,1304,16.15,573,2254,6.62,207,34.85,194,15.63,-10.54,-28.23102,0.0698687274,0.09,c,0.031,0,1,0
normal,1,531,46.72,149,916,36.46,281,2501,6.91,749,41.15,108,4.12,5.57,-34.23721,0.0669664768,0.101,c,0.027,0,1,1
normal,2,527,49.89,95,883,39.94,197,2430,9.52,457,41.13,108,0.83,8.76,-31.60619,0.0669664768,0.101,c,0.027,0,1,1
normal,3,604,44.88,181,747,41.11,372,2349,4.62,853,42.29,194,6.8,2.59,-37.66883,0.0669664768,0.101,c,0.027,0,1,1
normal,4,623,40.72,177,688,39.1,435,2431,3.38,404,41.61,172,6.91,-0.89,-38.23104,0.0669664768,0.101,c,0.027,0,1,1
normal,5,530,39.6,190,798,33.03,249,2388,-0.78,375,40.09,172,5.23,-0.49,-40.86877,0.0669664768,0.101,c,0.027,0,1,1
normal,1,565,44.92,181,1037,29.29,391,2364,7.34,748,45.69,108,0.51,-0.77,-38.34614,0.086780224,0.129,n,0.031,1,0,1
normal,2,604,46.51,148,962,34.64,377,2404,7.98,668,45.67,108,1.64,0.84,-37.69321,0.086780224,0.129,n,0.031,1,0,1
normal,3,601,45.26,104,993,26.4,468,2503,9.8,649,45.37,108,3.25,-0.11,-35.57389,0.086780224,0.129,n,0.031,1,0,1
normal,4,565,45.94,58,1057,26.92,416,2392,8.87,680,44.35,129,5.3,1.59,-35.48267,0.086780224,0.129,n,0.031,1,0,1
normal,5,533,43.64,77,907,18.25,483,2225,4.35,597,40.82,237,7.32,2.82,-36.46853,0.086780224,0.129,n,0.031,1,0,1
normal,1,590,43.38,197,1109,38.65,184,2061,10.68,994,45.38,129,4.82,-2,-34.69544,0.0751059,0.137,n,0.047,1,0,1
normal,2,600,43.72,215,1092,40.26,165,1942,11,941,45.21,129,2.27,-1.49,-34.21038,0.0751059,0.137,n,0.047,1,0,1
normal,3,587,43.68,221,1088,41.19,128,2043,10.78,853,45.39,129,3.21,-1.71,-34.60863,0.0751059,0.137,n,0.047,1,0,1
normal,4,567,44.91,170,1089,41.42,100,2116,6.94,938,44.15,129,3.9,0.76,-37.21484,0.0751059,0.137,n,0.047,1,0,1
normal,5,553,42.45,115,1088,31.46,233,1979,1.77,1025,40.49,129,2.77,1.96,-38.72107,0.0751059,0.137,n,0.047,1,0,1
normal,1,530,43.37,160,900,22.87,1064,2361,17.6,96,45.49,129,5.6,-2.12,-27.89403,0.0491075643,0.121,n,0.075,1,0,1
normal,2,458,44.83,92,1306,18.16,927,2551,16.83,205,45.56,129,4.41,-0.73,-28.73231,0.0491075643,0.121,n,0.075,1,0,1
normal,3,418,38.38,379,1262,20.02,697,2704,16.44,224,46.22,129,6.53,-7.84,-29.77591,0.0491075643,0.121,n,0.075,1,0,1
normal,4,412,38.93,338,1252,23.47,453,2706,14.5,338,45.59,129,7.4,-6.66,-31.0886,0.0491075643,0.121,n,0.075,1,0,1
normal,5,380,38.51,193,1179,22.18,237,2516,2.61,429,41.71,129,3.2,-3.2,-39.09781,0.0491075643,0.121,n,0.075,1,0,1
normal,1,606,37.56,288,782,34.01,843,2215,16.48,155,43.31,108,4.52,-5.75,-26.82987,0.0738539085,0.149,n,0.118,1,0,1
normal,2,494,41.49,168,1092,23.66,889,2464,19.17,134,44.81,108,1.74,-3.32,-25.64114,0.0738539085,0.149,n,0.118,1,0,1
normal,3,406,38.57,348,1164,21.66,584,2617,16.48,205,44.83,108,1.07,-6.26,-28.35326,0.0738539085,0.149,n,0.118,1,0,1
normal,4,377,40.47,251,1175,21.08,403,2549,7.29,321,43.85,129,1.29,-3.38,-36.55987,0.0738539085,0.149,n,0.118,1,0,1
normal,5,452,35.68,290,1094,18.86,541,2514,-7.85,327,40.5,237,10.88,-4.82,-48.35327,0.0738539085,0.149,n,0.118,1,0,1
normal,1,515,42.05,342,1014,33.87,370,2184,18.32,520,44.16,108,3.52,-2.11,-25.83557,0.0605164979,0.16,n,0.076,1,0,1
normal,2,554,46.17,201,878,40.51,221,2224,12.87,253,45.68,108,2.09,0.49,-32.81363,0.0605164979,0.16,n,0.076,1,0,1
normal,3,603,45.23,166,830,40.86,387,2468,11.88,340,45.18,108,3.2,0.05,-33.30228,0.0605164979,0.16,n,0.076,1,0,1
normal,4,570,46.5,67,974,26.01,436,2531,6.51,483,43.16,129,4.07,3.34,-36.64673,0.0605164979,0.16,n,0.076,1,0,1
normal,5,558,34.1,194,994,11.85,858,2940,-8.98,749,36.01,215,8.47,-1.91,-44.98733,0.0605164979,0.16,n,0.076,1,0,1
normal,1,486,43.76,102,1761,33.39,174,2376,28.85,341,46.98,129,6.98,-3.22,-18.13343,0.0607868968,0.134,n,0.045,1,0,1
normal,2,561,45.77,137,1549,35.41,169,2442,24.49,482,46.73,129,7.55,-0.96,-22.24432,0.0607868968,0.134,n,0.045,1,0,1
normal,3,612,45.34,233,1286,37.27,199,2537,11.84,1455,46.43,129,7.77,-1.09,-34.58805,0.0607868968,0.134,n,0.045,1,0,1
normal,4,650,46.34,333,1159,42.6,182,2224,15.51,3064,44.5,129,5.89,1.84,-28.98716,0.0607868968,0.134,n,0.045,1,0,1
normal,5,610,44.98,185,1137,34.38,218,2237,6.09,2901,41.33,129,5.2,3.65,-35.2404,0.0607868968,0.134,n,0.045,1,0,1
normal,1,446,37.63,317,1198,22.71,575,2524,16.67,129,45.02,129,6.44,-7.39,-28.35449,0.033350682,0.14,n,0.045,1,0,1
normal,2,402,37.73,341,1236,20.55,509,2679,17.53,163,44.66,129,4.47,-6.93,-27.13225,0.033350682,0.14,n,0.045,1,0,1
normal,3,393,37.36,260,1226,21.78,335,2653,11.59,250,44.82,129,4.78,-7.46,-33.22942,0.033350682,0.14,n,0.045,1,0,1
normal,4,346,39.66,303,1211,24.88,224,2680,9.66,278,43.56,129,3.9,-3.9,-33.90079,0.033350682,0.14,n,0.045,1,0,1
normal,5,392,33.22,181,1193,19.53,248,2614,-4.04,400,38.44,237,6.54,-5.22,-42.47653,0.033350682,0.14,n,0.045,1,0,1
normal,1,488,47.82,71,1091,30,270,2346,13.05,479,44.43,129,5.87,3.39,-31.37725,0.0570474002,0.177,n,0.098,1,0,1
normal,2,581,43.14,203,925,35.08,315,2127,6.71,891,45.1,108,4.49,-1.96,-38.38727,0.0570474002,0.177,n,0.098,1,0,1
normal,3,601,41.21,228,852,35.25,441,2473,8.45,566,44.66,108,4.48,-3.45,-36.20762,0.0570474002,0.177,n,0.098,1,0,1
normal,4,578,42.99,144,893,33.46,406,2562,5.76,376,44.38,129,7.4,-1.39,-38.62447,0.0570474002,0.177,n,0.098,1,0,1
normal,5,508,45.02,94,933,31,225,2241,7.2,332,42.13,129,5.25,2.89,-34.93293,0.0570474002,0.177,n,0.098,1,0,1
normal,1,560,42.5,174,1245,31.52,251,2274,14.27,596,44.2,108,5.56,-1.7,-29.92996,0.0479277322,0.167,n,0.059,1,0,1
normal,2,614,42.83,178,1232,33.98,237,2254,9.47,1153,44.57,108,2.75,-1.74,-35.10303,0.0479277322,0.167,n,0.059,1,0,1
normal,3,635,43.74,246,1165,39.59,203,2040,11.92,1260,44.03,108,1.28,-0.29,-32.11348,0.0479277322,0.167,n,0.059,1,0,1
normal,4,589,41.46,253,1176,36.05,190,1890,4.09,2547,42.33,129,0.33,-0.87,-38.23857,0.0479277322,0.167,n,0.059,1,0,1
normal,5,602,32.46,298,1196,23.5,389,2231,-2.14,744,36.2,215,6.57,-3.74,-38.34252,0.0479277322,0.167,n,0.059,1,0,1
normal,1,509,43.13,175,1225,34.84,190,2233,16.5,390,45.34,108,3.1,-2.21,-28.83763,0.0906872606,0.161,none,0,0,0,1
normal,2,584,46.22,186,1178,38.61,202,2114,16.41,593,46.47,108,1.51,-0.25,-30.05948,0.0906872606,0.161,none,0,0,0,1
normal,3,604,45.9,211,1121,40.97,172,2077,13.77,870,45.93,108,2.26,-0.03,-32.15985,0.0906872606,0.161,none,0,0,0,1
normal,4,603,45.46,201,1112,40.74,193,2064,10.62,1141,45.18,129,5.58,0.28,-34.56351,0.0906872606,0.161,none,0,0,0,1
normal,5,559,43.85,115,1109,36.57,130,1903,6.97,920,40.23,129,1.05,3.62,-33.25874,0.0906872606,0.161,none,0,0,0,1
normal,1,459,39.02,251,1663,11.93,915,2721,17.66,133,43.79,215,5.57,-4.77,-26.12667,0.065776034,0.075,n,0.087,1,0,1
normal,2,443,38.61,288,1619,8.63,935,2771,19.1,111,45.38,194,7.78,-6.77,-26.2792,0.065776034,0.075,n,0.087,1,0,1
normal,3,445,39.1,302,1744,8.99,697,2845,19.34,79,45.64,194,10.34,-6.54,-26.30154,0.065776034,0.075,n,0.087,1,0,1
normal,4,428,39.48,123,1916,6.4,490,2878,9.93,138,43.72,172,8.88,-4.24,-33.79235,0.065776034,0.075,n,0.087,1,0,1
normal,5,436,36.91,121,2149,4.45,919,2852,12.6,98,40.23,151,4.03,-3.32,-27.6347,0.065776034,0.075,n,0.087,1,0,1
normal,1,509,48.86,117,1163,37.07,183,2290,19.65,279,44.3,108,4.65,4.56,-24.65327,0.0639867278,0.156,n,0.033,1,0,1
normal,2,600,45.16,199,935,37.86,358,2301,7.22,819,44.41,108,3.86,0.75,-37.18858,0.0639867278,0.156,n,0.033,1,0,1
normal,3,630,42.85,128,883,26.77,777,2639,8.22,633,44.37,129,4.89,-1.52,-36.14938,0.0639867278,0.156,n,0.033,1,0,1
normal,4,610,45.54,60,1139,26.49,611,2588,8.32,835,42.86,129,6.91,2.68,-34.54364,0.0639867278,0.156,n,0.033,1,0,1
normal,5,586,38.88,73,1089,17.6,911,2994,-2.15,790,36.48,129,2.05,2.4,-38.62959,0.0639867278,0.156,n,0.033,1,0,1
normal,1,616,42.99,207,1285,35.74,204,2509,21.71,450,44.49,108,4.41,-1.5,-22.78321,0.0767153766,0.132,n,0.03,1,0,1
normal,2,637,43.58,218,1232,37.42,233,2384,8.4,1283,45.24,108,2.89,-1.66,-36.84025,0.0767153766,0.132,n,0.03,1,0,1
normal,3,629,44.2,223,1138,42.74,126,2045,15.06,932,45.17,108,2.12,-0.97,-30.11044,0.0767153766,0.132,n,0.03,1,0,1
normal,4,590,44.09,235,1120,42.05,121,1880,14.52,782,44.3,237,6.74,-0.21,-29.78358,0.0767153766,0.132,n,0.03,1,0,1
normal,5,532,38.77,201,1114,37.1,94,1620,10.06,1619,42.31,237,9.04,-3.54,-32.25244,0.0767153766,0.132,n,0.03,1,0,1
normal,1,537,43.33,146,2022,17.27,903,2369,22.38,213,45.49,129,5.5,-2.16,-23.11482,0.0441191509,0.116,n,0.044,1,0,1
normal,2,474,41.69,152,1518,15.62,791,2484,22.1,204,46,129,6.63,-4.31,-23.90051,0.0441191509,0.116,n,0.044,1,0,1
normal,3,445,37.61,337,1506,15,652,2654,22.35,258,46.25,129,7.39,-8.64,-23.90096,0.0441191509,0.116,n,0.044,1,0,1
normal,4,423,39.64,324,1392,18.16,632,2709,15.28,403,44.54,129,5.95,-4.9,-29.25859,0.0441191509,0.116,n,0.044,1,0,1
normal,5,403,36.79,228,1241,20.69,433,2702,1.39,449,41.33,129,5.45,-4.54,-39.93523,0.0441191509,0.116,n,0.044,1,0,1
normal,1,492,46.72,68,1154,32.02,157,2376,5.81,1006,43.18,108,2.34,3.54,-37.37428,0.0454286863,0.074,n,0.047,1,0,1
normal,2,521,47.01,82,1088,33.26,145,2390,1.44,1172,42.76,108,1.09,4.25,-41.31987,0.0454286863,0.074,n,0.047,1,0,1
normal,3,546,45.7,163,906,35.3,220,2946,-6.49,1148,44.14,194,8.28,1.56,-50.62618,0.0454286863,0.074,n,0.047,1,0,1
normal,4,529,43.27,175,763,35.24,213,2652,-0.6,604,42.66,172,8.92,0.61,-43.26016,0.0454286863,0.074,n,0.047,1,0,1
normal,5,534,41.05,301,672,36.93,166,2508,-3.31,335,41.42,172,7.99,-0.37,-44.72533,0.0454286863,0.074,n,0.047,1,0,1
normal,1,490,38.58,348,982,23.56,1009,2272,15.9,155,42.86,108,0.34,-4.28,-26.96108,0.0439177095,0.086,n,0.097,1,0,1
normal,2,519,37.8,250,1736,10.91,1491,2401,11.82,204,44.03,194,7.1,-6.23,-32.21232,0.0439177095,0.086,n,0.097,1,0,1
normal,3,379,34.26,381,1260,15.18,935,2514,9.63,309,44.57,194,9.34,-10.31,-34.94278,0.0439177095,0.086,n,0.097,1,0,1
normal,4,400,34.51,469,1225,15.18,886,2539,3.48,342,43.73,172,8.58,-9.22,-40.24577,0.0439177095,0.086,n,0.097,1,0,1
normal,5,441,32.19,571,1340,10.54,1287,2617,7,347,43.43,172,7.62,-11.24,-36.42852,0.0439177095,0.086,n,0.097,1,0,1
normal,1,458,36.56,215,1215,16.07,1180,2319,13.91,246,42.42,108,1.78,-5.86,-28.50566,0.0330173813,0.078,n,0.041,1,0,1
normal,2,390,34.29,263,1244,11.4,888,2414,12.56,211,41.74,194,3.79,-7.45,-29.17531,0.0330173813,0.078,n,0.041,1,0,1
normal,3,366,32.77,281,1316,9.57,1137,2502,12.04,262,43.34,194,7.57,-10.57,-31.29764,0.0330173813,0.078,n,0.041,1,0,1
normal,4,353,30.11,324,1230,8.61,1352,2548,8.89,246,41.92,172,6.08,-11.81,-33.03106,0.0330173813,0.078,n,0.041,1,0,1
normal,5,309,32.42,387,1223,10.05,1179,2567,5.37,271,40.22,172,4.78,-7.8,-34.84578,0.0330173813,0.078,n,0.041,1,0,1
normal,1,328,47.97,24,1818,18.06,221,2754,16.15,323,44.97,215,-0.68,3,-28.81635,0.0650681678,0.174,n,0.034,1,0,1
normal,2,467,43.07,104,1680,33.19,124,2193,15.49,687,45.94,215,5.79,-2.87,-30.44563,0.0650681678,0.174,n,0.034,1,0,1
normal,3,551,43.77,137,1293,32.32,191,2038,14.61,552,44.52,108,0.7,-0.75,-29.90819,0.0650681678,0.174,n,0.034,1,0,1
normal,4,544,38.21,221,1072,31.99,202,2448,7.43,493,44.19,108,4.74,-5.98,-36.76133,0.0650681678,0.174,n,0.034,1,0,1
normal,5,496,38.94,77,1394,14.92,214,2317,1.18,563,40.95,129,1.12,-2.01,-39.76685,0.0650681678,0.174,n,0.034,1,0,1
